http://fx.sauder.ubc.ca/data.html
"PACIFIC Exchange Rate Service"
"MMM YYYY","DZD/USD","ARS/USD","AUD/USD","ATS/USD","BSD/USD","BHD/USD","BBD/USD","BEF/USD","BMD/USD","BRL/USD","GBP/USD","BGN/USD","CAD/USD","CLP/USD","CNY/USD","COP/USD","HRK/USD","CYP/USD","CZK/USD","DKK/USD"
"Aug 2010",74.639,4.00457,1.11174,10.6784,1.00000,0.37683,2.0000,31.305,1.00000,1.7599,0.63913,1.51816,1.04139,507.76,6.7882,1817.5,5.6264,0.45419,19.245,5.7808
"Sep 2010",74.875,4.00517,1.06452,10.5081,1.00000,0.37681,1.9993,30.806,1.00000,1.7186,0.64153,1.49442,1.03309,493.33,6.7403,1804.4,5.5585,0.44695,18.829,5.6874
"Oct 2010",73.670,4.02169,1.01870,9.8997,1.00000,0.37681,1.9978,29.022,1.00000,1.6843,0.63032,1.40735,1.01798,484.34,6.6687,1811.3,5.2688,0.42107,17.654,5.3650
"Nov 2010",73.963,4.03971,1.01199,10.0930,1.00000,0.37686,2.0000,29.589,1.00000,1.7137,0.62702,1.43394,1.01280,482.91,6.6545,1868.9,5.4134,0.42929,18.083,5.4677
"Dec 2010",74.485,4.06667,1.00669,10.3995,1.00000,0.37684,2.0000,30.487,1.00000,1.6944,0.64074,1.47780,1.00775,474.01,6.6484,1915.9,5.5817,0.44233,19.010,5.6327
"Jan 2011",73.827,4.13543,1.00519,10.2988,1.00000,0.37688,2.0000,30.192,1.00000,1.6766,0.63293,1.46319,0.99384,491.48,6.5973,1863.1,5.5348,0.43804,18.267,5.5771
"Feb 2011",72.949,4.14364,0.99174,10.0768,1.00000,0.37704,2.0000,29.541,1.00000,1.6667,0.62003,1.43244,0.98756,474.98,6.5774,1885.2,5.4230,0.42860,17.779,5.4595
"Mar 2011",72.131,4.14659,0.98905,9.8161,1.00000,0.37700,2.0000,28.777,1.00000,1.6578,0.61892,1.39588,0.97659,479.84,6.5652,1882.3,5.2678,0.41751,17.410,5.3201
"Apr 2011",71.701,4.20174,0.94541,9.5210,1.00000,0.37718,2.0000,27.912,1.00000,1.5847,0.61086,1.35281,0.95821,470.20,6.5284,1806.8,5.0921,0.40496,16.798,5.1598
"May 2011",72.192,4.30032,0.93618,9.5944,1.00000,0.37702,2.0000,28.127,1.00000,1.6124,0.61174,1.36371,0.96798,467.79,6.4954,1802.7,5.1551,0.40808,16.999,5.1991
"Jun 2011",71.990,4.28395,0.94204,9.5552,1.00000,0.37687,2.0000,28.012,1.00000,1.5861,0.61665,1.35964,0.97675,469.69,6.4750,1781.2,5.1387,0.40642,16.860,5.1788
"Jul 2011",72.182,4.29360,0.92788,9.6405,1.00000,0.37693,2.0000,28.262,1.00000,1.5629,0.61896,1.37017,0.95530,462.18,6.4577,1761.3,5.2026,0.41004,17.043,5.2235
"Aug 2011",72.145,4.36009,0.95433,9.5975,1.00000,0.37686,2.0000,28.136,1.00000,1.5987,0.61131,1.36414,0.98284,467.62,6.4030,1786.0,5.2014,0.40822,16.926,5.1959
"Sep 2011",73.419,4.43644,0.97949,10.0130,1.00000,0.37686,2.0000,29.354,1.00000,1.7498,0.63422,1.42390,1.00260,487.63,6.3893,1844.7,5.4504,0.42589,17.877,5.4180
"Oct 2011",73.683,4.43231,0.98476,10.0241,1.00000,0.37683,2.0000,29.387,1.00000,1.7706,0.63436,1.42560,1.01983,508.75,6.3717,1905.9,5.4494,0.42636,18.100,5.4232
"Nov 2011",74.083,4.75799,0.99123,10.1590,1.00000,0.37716,2.0000,29.782,0.99841,1.7911,0.63336,1.44417,1.02582,509.52,6.3581,1922.3,5.5302,0.43210,18.809,5.4937
"Dec 2011",74.888,4.70789,0.98835,10.4599,1.00000,0.37708,2.0000,30.664,1.00000,1.8386,0.64178,1.48596,1.02379,516.66,6.3501,1935.3,5.7044,0.44490,19.383,5.6512
"Jan 2012",75.894,4.80557,0.96076,10.6700,1.00000,0.37707,2.0000,31.280,1.00000,1.7855,0.64463,1.51605,1.01326,499.06,6.3179,1842.2,5.8580,0.45383,19.809,5.7652
"Feb 2012",75.145,4.74242,0.93164,10.3938,1.00000,0.37685,2.0000,30.471,1.00000,1.7172,0.63270,1.47860,0.99653,481.00,6.2999,1781.4,5.7234,0.44209,18.902,5.6152
"Mar 2012",74.478,4.53706,0.95020,10.4193,1.00000,0.37720,2.0000,30.545,1.00000,1.7960,0.63202,1.48073,0.99386,486.03,6.3133,1767.9,5.7008,0.44317,18.673,5.6301
"Apr 2012",74.915,4.39644,0.96611,10.4540,1.00000,0.37705,2.0000,30.647,1.00000,1.8546,0.62484,1.48584,0.99263,485.67,6.3060,1773.8,5.6951,0.44465,18.843,5.6519
"May 2012",75.200,4.44711,1.00243,10.7579,1.00000,0.37682,2.0000,31.538,1.00000,1.9784,0.62838,1.52936,1.00984,497.79,6.3255,1793.9,5.8865,0.45757,19.789,5.8116
"Jun 2012",77.998,4.49426,1.00171,10.9730,1.00000,0.37722,2.0000,32.168,1.00000,2.0485,0.64291,1.55956,1.02807,504.52,6.3637,1788.9,6.0119,0.46672,20.439,5.9269
"Jul 2012",81.115,4.54936,0.97082,11.2118,1.00000,0.37716,2.0000,32.869,1.00000,2.0319,0.64155,1.59366,1.01393,490.83,6.3718,1785.0,6.1126,0.47688,20.716,6.0614
"Aug 2012",81.464,4.60966,0.95531,11.0934,1.00000,0.37677,2.0000,32.522,1.00000,2.0283,0.63594,1.57710,0.99214,481.01,6.3588,1809.5,6.0291,0.47184,20.136,6.0026
"Sep 2012",79.679,4.67242,0.96107,10.6811,1.00000,0.37694,2.0000,31.313,1.00000,2.0273,0.62017,1.51812,0.97830,473.53,6.3202,1800.8,5.7609,0.45431,19.203,5.7859
"Oct 2012",79.610,4.72475,0.97119,10.6067,1.00000,0.37691,2.0000,31.095,1.00000,2.0302,0.62194,1.50778,0.98720,475.75,6.2634,1806.6,5.7818,0.45114,19.224,5.7488
"Nov 2012",79.867,4.79869,0.96130,10.7183,1.00000,0.37707,2.0000,31.422,1.00000,2.0679,0.62636,1.52347,0.99705,480.46,6.2340,1819.9,5.8632,0.45589,19.749,5.8097
"Dec 2012",78.586,4.87886,0.95509,10.4943,1.00000,0.37702,2.0000,30.765,1.00000,2.0793,0.61940,1.49099,0.98957,477.16,6.2320,1793.0,5.7411,0.44636,19.219,5.6898
"Jan 2013",78.389,4.94770,0.95244,10.3446,1.00000,0.37719,2.0000,30.326,1.00000,2.0293,0.62671,1.47065,0.99213,472.11,6.2224,1771.4,5.6861,0.43999,19.199,5.6092
"Feb 2013",78.353,5.00994,0.97008,10.3119,1.00000,0.37719,2.0000,30.231,1.00000,1.9737,0.64642,1.46579,1.00985,472.42,6.2324,1794.3,5.6814,0.43860,19.077,5.5902
"Mar 2013",79.214,5.08609,0.96703,10.6182,1.00000,0.37721,2.0000,31.128,1.00000,1.9829,0.66338,1.50869,1.02473,472.32,6.2159,1812.8,5.8533,0.45163,19.788,5.7528
"Apr 2013",79.025,5.15195,0.96352,10.5651,1.00000,0.37709,2.0000,30.973,1.00000,2.0016,0.65318,1.50190,1.01870,472.02,6.1866,1830.0,5.8400,0.44937,19.826,5.7242
"May 2013",79.249,5.23710,1.00959,10.5970,1.00000,0.37676,2.0000,31.066,1.00000,2.0376,0.65408,1.50611,1.01986,480.74,6.1415,1853.0,5.8275,0.45073,19.929,5.7404
"Jun 2013",79.078,5.33215,1.05977,10.4282,1.00000,0.37696,2.0000,30.571,1.00000,2.1737,0.64557,1.48249,1.03147,503.58,6.1347,1910.3,5.6767,0.44355,19.524,5.6516
"Jul 2013",79.625,5.44103,1.09293,10.5203,1.00000,0.37720,2.0000,30.841,1.00000,2.2535,0.65925,1.49472,1.04032,505.39,6.1346,1898.9,5.7410,0.44746,19.830,5.7019
"Aug 2013",80.564,5.58528,1.10613,10.3340,1.00000,0.37706,2.0000,30.295,1.00000,2.3433,0.64472,1.46836,1.04086,511.99,6.1215,1906.8,5.6603,0.43954,19.376,5.6009
"Sep 2013",81.805,5.74008,1.07510,10.2990,1.00000,0.37693,2.0000,30.193,1.00000,2.2647,0.62972,1.46350,1.03424,503.50,6.1201,1917.3,5.6873,0.43805,19.296,5.5820
"Oct 2013",81.430,5.84703,1.05077,10.0848,1.00000,0.37684,2.0000,29.565,1.00000,2.1887,0.62126,1.43386,1.03635,501.59,6.1034,1884.4,5.5839,0.42894,18.807,5.4664
"Nov 2013",80.396,6.01837,1.07411,10.1962,1.00000,0.37710,2.0000,29.891,1.00000,2.2981,0.62073,1.44899,1.04923,520.37,6.0933,1923.6,5.6570,0.43368,19.960,5.5265
"Dec 2013",78.756,6.33026,1.11314,10.0381,1.00000,0.37706,2.0000,29.428,1.00000,2.3475,0.61049,1.42729,1.06392,529.39,6.0747,1933.4,5.5704,0.42695,20.059,5.4420
"Jan 2014",78.278,7.11706,1.12953,10.1070,1.00000,0.37678,2.0000,29.630,1.00000,2.3837,0.60730,1.43679,1.09419,538.82,6.0516,1965.5,5.6077,0.42989,20.190,5.4805
"Feb 2014",78.005,7.85648,1.11455,10.0702,1.00000,0.37686,2.0000,29.522,1.00000,2.3798,0.60402,1.43124,1.10551,554.93,6.0822,2043.3,5.6037,0.42832,20.084,5.4612
"Mar 2014",77.689,7.92881,1.10046,9.9519,1.00000,0.37694,2.0000,29.175,1.00000,2.3256,0.60162,1.41478,1.11071,563.54,6.1733,2017.6,5.5379,0.42329,19.811,5.3979
"Apr 2014",78.601,8.00142,1.07378,9.9645,1.00000,0.37704,2.0000,29.212,1.00000,2.2318,0.59719,1.41602,1.09913,555.51,6.2245,1937.6,5.5209,0.42382,19.877,5.4064
"May 2014",78.881,8.03755,1.07539,10.0191,1.00000,0.37710,2.0000,29.372,1.00000,2.2208,0.59373,1.42401,1.08937,555.25,6.2387,1914.1,5.5302,0.42615,19.981,5.4344
"Jun 2014",79.322,8.12542,1.06789,10.1218,1.00000,0.37720,2.0000,29.673,1.00000,2.2351,0.59148,1.43839,1.08307,553.25,6.2308,1887.0,5.5720,0.43052,20.190,5.4863
"Jul 2014",79.559,8.16039,1.06588,10.1712,1.00000,0.37698,2.0000,29.818,1.00000,2.2253,0.58599,1.44558,1.07392,559.56,6.1988,1858.2,5.6291,0.43262,20.306,5.5119
"Aug 2014",80.056,8.31555,1.07444,10.3387,1.00000,0.37720,2.0000,30.309,1.00000,2.2693,0.59910,1.46944,1.09272,580.54,6.1531,1900.6,5.7332,0.43974,20.908,5.6010
"Sep 2014",81.276,8.42182,1.10670,10.6770,1.00000,0.37689,2.0000,31.301,1.00000,2.3383,0.61394,1.51782,1.10118,594.40,6.1388,1979.7,5.9141,0.45413,21.397,5.7763
"Oct 2014",83.478,8.47919,1.13898,10.8550,1.00000,0.37694,2.0000,31.823,1.00000,2.4498,0.62215,1.54336,1.12125,588.18,6.1253,2048.7,6.0404,0.46170,21.767,5.8732
"Nov 2014",84.863,8.51313,1.15779,11.0329,1.00000,0.37686,2.0000,32.344,1.00000,2.5511,0.63425,1.56783,1.13265,594.63,6.1261,2136.4,6.1493,0.46927,22.190,5.9665
"Dec 2014",86.968,8.54446,1.21153,11.1623,1.00000,0.37687,2.0000,32.723,1.00000,2.6426,0.63927,1.58749,1.15325,612.70,6.1907,2353.5,6.2205,0.47477,22.415,6.0356
"Jan 2015",89.219,8.59997,1.23951,11.8524,1.00000,0.37666,2.0000,34.747,1.00000,2.6352,0.66047,1.68458,1.21152,622.51,6.2186,2401.4,6.6228,0.50413,24.021,6.4081
"Feb 2015",94.018,8.68385,1.28273,12.1247,1.00000,0.37698,2.0000,35.545,1.00000,2.8177,0.65244,1.72272,1.25001,622.62,6.2523,2424.8,6.7911,0.51571,24.301,6.5646
"Mar 2015",96.553,8.77851,1.29505,12.7231,1.00000,0.37724,2.0000,37.299,1.00000,3.1419,0.66870,1.80668,1.26191,628.78,6.2394,2592.9,7.0675,0.54116,25.318,6.8962
"Apr 2015",97.967,8.86356,1.29174,12.7279,1.00000,0.37701,2.0000,37.313,1.00000,3.0389,0.66822,1.81028,1.23311,613.74,6.2020,2488.9,7.0198,0.54136,25.379,6.9063
"May 2015",98.369,8.94805,1.26908,12.3461,1.00000,0.37696,2.0000,36.194,1.00011,3.0622,0.64762,1.75486,1.21848,608.20,6.2035,2443.6,6.7816,0.52512,24.589,6.6944
"Jun 2015",98.534,9.04329,1.29633,12.2604,1.00000,0.37737,2.0000,35.943,1.00000,3.1125,0.64219,1.74267,1.23660,631.92,6.2059,2560.2,6.7452,0.52148,24.346,6.6465
"Jul 2015",99.588,9.14336,1.35155,12.5130,1.00000,0.37714,2.0000,36.683,1.00000,3.2298,0.64279,1.77911,1.28646,651.94,6.2088,2750.3,6.8969,0.53222,24.631,6.7848
"Aug 2015",103.633,9.24466,1.37094,12.3511,1.00000,0.37744,2.0000,36.209,1.00000,3.5190,0.64209,1.75489,1.31487,689.36,6.3456,3032.6,6.7803,0.52534,24.269,6.6984
"Sep 2015",105.890,9.36493,1.41700,12.2561,1.00000,0.37713,2.0000,35.930,1.00000,3.9041,0.65205,1.74153,1.32670,690.93,6.3687,3073.6,6.7578,0.52130,24.139,6.6451
"Oct 2015",105.865,9.47472,1.38918,12.2583,1.00000,0.37713,2.0000,35.937,1.00000,3.8753,0.65185,1.74405,1.30727,684.60,6.3508,2927.2,6.7858,0.52139,24.140,6.6456
"Nov 2015",107.756,9.61796,1.39883,12.8378,1.00000,0.37719,2.0000,37.635,1.00000,3.7850,0.65840,1.82362,1.32803,705.52,6.3713,3012.4,7.0960,0.54604,25.225,6.9605
"Dec 2015",107.255,11.16898,1.38023,12.6446,1.00000,0.37707,2.0000,37.069,1.00000,3.8828,0.66742,1.79649,1.37047,704.50,6.4514,3255.5,7.0194,0.53782,24.833,6.8562
"Jan 2016",107.392,13.64483,1.42816,12.6756,1.00000,0.37658,2.0000,37.160,1.00000,4.0553,0.69530,1.80077,1.42232,722.13,6.5744,3296.4,7.0555,0.53914,24.899,6.8738
"Feb 2016",106.566,14.77007,1.40180,12.4065,1.00000,0.37709,2.0000,36.371,1.00000,3.9651,0.69998,1.76278,1.37961,703.19,6.5517,3357.7,6.8843,0.52769,24.376,6.7285
"Mar 2016",108.928,14.94218,1.33313,12.3638,1.00000,0.37745,2.0000,36.246,1.00000,3.6984,0.70166,1.75785,1.32262,680.19,6.5038,3126.2,6.7918,0.52587,24.305,6.6998
"Apr 2016",108.673,14.40105,1.30503,12.1290,1.00000,0.37705,2.0000,35.557,1.00000,3.5639,0.69853,1.72458,1.28186,668.97,6.4771,2990.5,6.6060,0.51589,23.824,6.5594
"May 2016",109.748,14.13896,1.36716,12.1692,1.00000,0.37700,2.0000,35.675,1.00000,3.5416,0.68816,1.73006,1.29421,682.95,6.5294,3000.0,6.6300,0.51760,23.898,6.5783
"Jun 2016",110.139,14.10733,1.35151,12.2536,1.00000,0.37721,2.0000,35.923,1.00000,3.4236,0.70531,1.74047,1.28956,679.29,6.5920,2986.1,6.6939,0.52119,24.088,6.6228
"Jul 2016",110.669,14.88560,1.32798,12.4483,1.00000,0.37746,2.0000,36.494,1.00000,3.2785,0.76149,1.77057,1.30503,657.11,6.6795,2971.2,6.7746,0.52947,24.454,6.7301
"Aug 2016",109.621,14.83610,1.31043,12.2778,0.99994,0.37701,2.0000,35.994,1.00000,3.2064,0.76364,1.74889,1.29944,659.77,6.6484,2952.2,6.6792,0.52222,24.112,6.6391
"Sep 2016",109.315,15.11388,1.31759,12.2671,1.00000,0.37717,2.0000,35.963,,3.2526,0.76120,1.74392,1.31087,667.32,6.6717,2914.1,6.6856,0.52176,24.090,6.6395
"Oct 2016",110.283,15.18022,1.31340,12.4949,1.00000,0.37696,2.0000,36.630,,3.1851,0.81137,1.77577,1.32514,662.93,6.7327,2940.6,6.8167,0.53145,24.537,6.7557
"Nov 2016",110.653,15.35860,1.32921,12.7691,1.00000,0.37656,2.0000,37.434,,3.3399,0.80439,1.81226,1.34380,666.37,6.8464,3107.5,6.9800,0.54312,25.087,6.9050
"Dec 2016",110.845,15.86240,1.36038,13.0461,1.00000,0.37228,2.0000,38.246,,3.3586,0.80058,1.85393,1.33293,665.63,6.9219,3005.0,7.1504,0.55490,25.636,7.0498
"Jan 2017",110.187,15.90980,1.33934,12.9398,1.00000,0.37688,2.0000,37.934,,3.1925,0.80997,1.83859,1.31909,659.62,6.8937,2937.3,7.0788,0.55037,25.407,6.9922
"Feb 2017",110.089,15.56868,1.30493,12.9213,1.00000,0.37691,2.0000,37.880,,3.1063,0.80039,1.83815,1.31099,643.55,6.8723,2881.4,6.9932,0.54959,25.375,6.9812
"Mar 2017",109.892,15.52618,1.31212,12.8725,1.00000,0.37714,2.0000,37.737,,3.1282,0.81006,1.83010,1.33875,662.11,6.8966,2941.3,6.9445,0.54751,25.281,6.9561
"Apr 2017",109.910,15.34752,1.32790,12.8396,1.00000,0.37705,2.0000,37.641,,3.1390,0.79104,1.82433,1.34439,655.63,6.8908,2878.6,6.9508,0.54611,25.031,6.9397
"May 2017",,15.69162,1.34514,12.4588,1.00000,0.37719,,36.524,,3.2034,0.77403,1.76920,1.36070,671.91,6.8847,2911.2,6.7261,0.52992,24.056,6.7334
"Jun 2017",,16.12211,1.32276,12.2483,1.00000,0.37730,,35.907,,3.2950,0.78092,1.74033,1.32980,664.58,6.8084,2970.0,6.5955,0.52096,23.370,6.6191
"Jul 2017",,17.20397,1.28155,11.9362,1.00000,0.37734,,34.992,,3.1998,0.76956,1.69637,1.26888,657.65,6.7714,3035.6,6.4226,0.50769,22.606,6.4450
"Aug 2017",,17.40835,1.26342,11.6486,1.00000,0.37703,,34.149,,3.1513,0.77220,1.65649,1.26048,642.66,6.6673,2970.5,6.2658,0.49545,22.092,6.2934
"Sep 2017",,17.18920,1.24717,11.5099,1.00000,0.37712,,33.743,,3.1091,0.76284,1.63294,1.22274,620.63,6.5222,2917.6,6.2160,0.48956,21.827,6.2222
"(C) 2017 Prof. Werner Antweiler, UBC"
